0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.149812639963770707e-22,6.430933503268233950e-04,-7.184203219812853800e-04,7.532697165446222893e-05,3.679485936448691189e-23,-2.400081426512262339e-19
-4.107163409375212246e-08,1.929280050980470510e-03,-2.155260965943856140e-03,2.259671407470037463e-04,-4.107163409375136808e-08,1.377421638236901346e-08
-2.875014091662530091e-07,3.858558853825271549e-03,-4.310517718888799005e-03,4.518624455950239101e-04,-2.875014091662520032e-07,9.641946850428354169e-08
-1.026789857113856907e-06,6.430921781112072626e-03,-7.184164220637987743e-03,7.528980854129490663e-04,-1.026789857113855425e-06,3.443541129675486067e-07
-2.669646052263113426e-06,9.646343832365818563e-03,-1.077611854552909358e-02,1.128879401285803148e-03,-2.669646052263091827e-06,8.953118774747139184e-07
-5.749969364016756263e-06,1.350476788341348558e-02,-1.508619431108474546e-02,1.579498105261228913e-03,-5.749969364016399662e-06,1.928322410031549442e-06
-1.092480590881306167e-05,1.800608478909080518e-02,-2.011403634786645619e-02,2.104287892577293151e-03,-1.092480590880944314e-05,3.663666198325667818e-06
-1.897426279752679372e-05,2.315010871617064273e-02,-2.585904100959256907e-02,2.702569506039389363e-03,-1.897426279750557047e-05,6.362787382266806545e-06
-3.080135899455269799e-05,2.893654775776123567e-02,-3.232026127667906451e-02,3.373385374998160574e-03,-3.080135899444734742e-05,1.032814391822029773e-05
-4.743178749629208744e-05,3.536496991718928590e-02,-3.949629691682675359e-02,4.115424029011219113e-03,-4.743178749585160998e-05,1.590297062008977933e-05
-7.001355972409897409e-05,4.243476460038087678e-02,-4.738517011976175336e-02,4.926934592463247733e-03,-7.001355972251392472e-05,2.347092689535159986e-05
-9.981649968233222159e-05,5.014509982282498723e-02,-5.598418722544640236e-02,5.805631804905109911e-03,-9.981649967729606184e-05,3.345559764542277887e-05
-1.382315527808651611e-04,5.849487542168103904e-02,-6.528978742027201354e-02,6.748592185405969529e-03,-1.382315527664311776e-04,4.631981298178784853e-05
-1.867698725417477165e-04,6.748267266605738335e-02,-7.529737958605789427e-02,7.752142169130069385e-03,-1.867698725038007489e-04,6.256475033622786253e-05
-2.470616480302648371e-04,7.710670077849834936e-02,-8.600116885132708111e-02,8.811739290054973819e-03,-2.470616479375505352e-04,8.272878146872931137e-05
-3.208546361399054834e-04,8.736474101649131796e-02,-9.739397480870780333e-02,9.921847762136929219e-03,-3.208546359272031233e-04,1.073860270860179630e-04
-4.100123662090227050e-04,9.825408911090571795e-02,-1.094670438170986249e-01,1.107581011610923351e-02,-4.100123657470254026e-04,1.371445835823288781e-04
-5.165119902386045361e-04,1.097714970133288614e-01,-1.222098582875645045e-01,1.226571687067063050e-02,-5.165119892821599772e-04,1.726443901066164260e-04
-6.424417605563491254e-04,1.219131150587636908e-01,-1.356099463368011793e-01,1.348227654131128883e-02,-6.424417586586402473e-04,2.145547100235244240e-04
-7.899981283820065037e-04,1.346744357944175408e-01,-1.496526956541157083e-01,1.471468859960183874e-02,-7.899981247567096094e-04,2.635712090830688256e-04
-9.614824714971740346e-04,1.480502408476556120e-01,-1.643211758340661355e-01,1.595052226885188343e-02,-9.614824648032651525e-04,3.204126233571452610e-04
-1.159297477011043400e-03,1.620345522933978599e-01,-1.795959737394162425e-01,1.717560425411742905e-02,-1.159297465025355134e-03,3.858170232048660844e-04
-1.385943225687314481e-03,1.766205900193448530e-01,-1.954550466377042717e-01,1.837391862959138200e-02,-1.385943204817771408e-03,4.605376949719284878e-04
-1.644013046804824714e-03,1.918007365628742467e-01,-2.118735978600431447e-01,1.952752211898771059e-02,-1.644013011382096812e-03,5.453386793714339216e-04
-1.936189236098665410e-03,2.075665107945568744e-01,-2.288239795280802014e-01,2.061647788231678324e-02,-1.936189177365373526e-03,6.409900238592771034e-04
-2.265238752703118731e-03,2.239085516418024002e-01,-2.462756264590333366e-01,2.161881064923515047e-02,-2.265238657397328995e-03,7.482628249023686069e-04
-2.634009032682305303e-03,2.408166127791152022e-01,-2.641950246781173961e-01,2.251048560780806104e-02,-2.634008881085525035e-03,8.679241537461124733e-04
-3.045424075035026937e-03,2.582795688623622521e-01,-2.825457170493387293e-01,2.326541287258588817e-02,-3.045423838323976003e-03,1.000731974897907557e-03
-3.502480969340396235e-03,2.762854334643813359e-01,-3.012883474072821088e-01,2.385547863527528317e-02,-3.502480606046236723e-03,1.147430178809009330e-03
-4.008247040981799056e-03,2.948213883969228455e-01,-3.203807432833696844e-01,2.425060327662699813e-02,-4.008246492320104853e-03,1.308743858005620127e-03
-4.565857789008217690e-03,3.138738236049623542e-01,-3.397780359389254712e-01,2.441882583353995745e-02,-4.565856972797591694e-03,1.485374958263918112e-03
-5.178515782537368092e-03,3.334283863246244595e-01,-3.594328150278594536e-01,2.432641332422980779e-02,-5.178514585374146238e-03,1.677998432761361458e-03
-5.849490664184878695e-03,3.534700377385755488e-01,-3.792953139051624678e-01,2.393799259477613628e-02,-5.849488931485681900e-03,1.887259017325806660e-03
-6.582120384022941383e-03,3.739831149752738115e-01,-3.993136204636573705e-01,2.321670161959107220e-02,-6.582117907485694405e-03,2.113768729289777250e-03
-7.379813756407195384e-03,3.949513960092215226e-01,-4.194339074998489347e-01,2.212435661646061646e-02,-7.379810258374368444e-03,2.358105171862282315e-03
-8.246054396605143749e-03,4.163581648494336651e-01,-4.396006760401989233e-01,2.062163096142974675e-02,-8.246049510739886235e-03,2.620810701585988417e-03
-9.184406056847130295e-03,4.381862743642938596e-01,-4.597570048359192474e-01,1.866824173102569692e-02,-9.184399304453000346e-03,2.902392489870781259e-03
-1.019851934470651471e-02,4.604182041838256745e-01,-4.798447993626114849e-01,1.622313976166705682e-02,-1.019851010593379563e-02,3.203323482432215812e-03
-1.129213977304244568e-02,4.830361113358206393e-01,-4.998050341172932121e-01,1.324469938282762937e-02,-1.129212725212734407e-02,3.524044234319729466e-03
-1.246911706227922523e-02,5.060218715920243859e-01,-5.195779827411523000e-01,9.690904420027530303e-03,-1.246910024585514039e-02,3.864965574499197067e-03
-1.373341559429536868e-02,5.293571099000503599e-01,-5.391034314449749676e-01,5.519527632772923235e-03,-1.373339320169605741e-02,4.226472033735908379e-03
-1.508912590388348206e-02,5.530232187277767109e-01,-5.583208722984669414e-01,6.883014014368764658e-04,-1.508909632822418197e-02,4.608925953482428256e-03
-1.654047708932469482e-02,5.770013636212095731e-01,-5.771696740855489782e-01,-4.844921845095597097e-03,-1.654043832799652336e-02,5.012672181858452911e-03
-1.809185002833891415e-02,6.012724757480083504e-01,-5.955892295516522772e-01,-1.112202030961075699e-02,-1.809179960138112414e-02,5.438043255462297193e-03
-1.974779129941062888e-02,6.258172316452864647e-01,-6.135190789139589596e-01,-1.818446486167482612e-02,-1.974772615403104850e-02,5.885364962185530603e-03
-2.151302773092337098e-02,6.506160207957594199e-01,-6.308990104243984431e-01,-2.607319216151051527e-02,-2.151294413021555968e-02,6.354962179677417500e-03
-2.339248153127538449e-02,6.756489020106773991e-01,-6.476691395374792881e-01,-3.482848820099958970e-02,-2.339237492492666354e-02,6.847164885743062430e-03
-2.539128599188008456e-02,7.008955498968503228e-01,-6.637699688262049813e-01,-4.448988130165817956e-02,-2.539115086637207253e-02,7.362314239828787049e-03
-2.751480180154900965e-02,7.263351929289451059e-01,-6.791424312089323623e-01,-5.509604343796267734e-02,-2.751463150701456695e-02,7.900768637954665510e-03
-2.976863406534623405e-02,7.519465448413781283e-01,-6.937279193089083140e-01,-6.668469869265934713e-02,-2.976842061585560639e-02,8.462909646198698080e-03
-3.215865018402853243e-02,7.777077312033325862e-01,-7.074683038852895844e-01,-7.929253768590044382e-02,-3.215838402762270093e-02,9.049147719459705794e-03
-3.469099882239037175e-02,8.035962131538291198e-01,-7.203059442737413942e-01,-9.295513693585662207e-02,-3.469066857664889619e-02,9.659927612225938792e-03
-3.737213027724632652e-02,8.295887103598411638e-01,-7.321836936827628151e-01,-1.077068822864987313e-01,-3.737172242555491380e-02,1.029573338611596001e-02
-4.020881864966944358e-02,8.556611253272021766e-01,-7.430449020357577927e-01,-1.235808957593726859e-01,-4.020831719262052406e-02,1.095709291485303521e-02
-4.320818633289327804e-02,8.817884712486140364e-01,-7.528334188548304606e-01,-1.406089654312668857e-01,-4.320757238838717623e-02,1.164458178103249843e-02
-4.637773144849142992e-02,9.079448056213527130e-01,-7.614935984751208808e-01,-1.588214781899820183e-01,-4.637698279307782973e-02,1.235882645059799279e-02
-4.972535900057482167e-02,9.341031719140358014e-01,-7.689703096813963468e-01,-1.782473554577564956e-01,-4.972444954334786366e-02,1.310050660048478477e-02
-5.325941667217803932e-02,9.602355516107983213e-01,-7.752089516934941305e-01,-1.989139921784213172e-01,-5.325831585106875765e-02,1.387035646258061826e-02
-5.698873636088301609e-02,9.863128290155206424e-01,-7.801554783153769046e-01,-2.208471995221721884e-01,-5.698740844942452866e-02,1.466916503315428798e-02
-6.092268274279852985e-02,1.012304771261277603e+00,-7.837564320256631412e-01,-2.440711518525661150e-01,-6.092108605330355531e-02,1.549777498131251798e-02
-6.507121036542899695e-02,1.038180026044257964e+00,-7.859589898485999093e-01,-2.686083385045070493e-01,-6.506929633193031526e-02,1.635708007286059210e-02
-6.944493099999547725e-02,1.063906139691413122e+00,-7.867110230292472250e-01,-2.944795208184479152e-01,-6.944264312115309978e-02,1.724802090698353968e-02
-7.405519323036373336e-02,1.089449598283148246e+00,-7.859611728746818127e-01,-3.217036946414108534e-01,-7.405246584870789350e-02,1.817157874201332304e-02
-7.891417651481329176e-02,1.114775894694980618e+00,-7.836589456488344263e-01,-3.502980581135189952e-01,-7.891093340401202083e-02,1.912876716246874470e-02
-8.403500222120829921e-02,1.139849624606716239e+00,-7.797548301625911726e-01,-3.802779839801173623e-01,-8.403115494733033597e-02,2.012062131142473495e-02
-8.943186439343223104e-02,1.164634614769066268e+00,-7.742004427298422309e-01,-4.116569948713840743e-01,-8.942731040918920626e-02,2.114818437850819050e-02
-9.512018323686328991e-02,1.189094087133517386e+00,-7.669487055169976752e-01,-4.444467389375482691e-01,-9.511480365928698388e-02,2.221249099235996990e-02
-1.011167844797981746e-01,1.213190862861512009e+00,-7.579540660547061659e-01,-4.786569618802369308e-01,-1.011104414914220789e-01,2.331454711470351202e-02
-1.074401078216778854e-01,1.236887610752891220e+00,-7.471727678616186807e-01,-5.142954697411821208e-01,-1.074326416226930037e-01,2.445530596831948025e-02
-1.141104475296329385e-01,1.260147145284949532e+00,-7.345631847957180272e-01,-5.513680747659527315e-01,-1.141016727533002845e-01,2.563563945027629021e-02
-1.211502277503889724e-01,1.282932780231845760e+00,-7.200862349150038977e-01,-5.898785142344529220e-01,-1.211399292358580349e-01,2.685630438226246919e-02
-1.285843140379394345e-01,1.305208744709454693e+00,-7.037058932528045263e-01,-6.298283293543562866e-01,-1.285722418332830852e-01,2.811790283095953052e-02
-1.364403605978175005e-01,1.326940669378653403e+00,-6.853898268393978643e-01,-6.712166882194082751e-01,-1.364262240415344274e-01,2.942083559571268339e-02
-1.447491892475717135e-01,1.348096151262113906e+00,-6.651101791825865250e-01,-7.140401336161386059e-01,-1.447326499495232011e-01,3.076524781759506014e-02
-1.535451902026816473e-01,1.368645405852318753e+00,-6.428445345821923729e-01,-7.582922334697357325e-01,-1.535258537168962267e-01,3.215096553454784012e-02
-1.628667251509108294e-01,1.388562014331316652e+00,-6.185770939013763847e-01,-8.039631095874030242e-01,-1.628441311061562258e-01,3.357742193331028635e-02
-1.727564976097831773e-01,1.407823770828142251e+00,-5.923000907477027344e-01,-8.510388201650357365e-01,-1.727301080456282723e-01,3.504357210596648758e-02
-1.832618312322012166e-01,1.426413628201140371e+00,-5.640154672354730225e-01,-8.995005750117275323e-01,-1.832310168900929404e-01,3.654779543726451724e-02
-1.944347592521661339e-01,1.444320728597658254e+00,-5.337368067769344693e-01,-9.493237722786123101e-01,-1.943987836130884606e-01,3.808778554281026102e-02
-2.063317720417716383e-01,1.461541483865424151e+00,-5.014914808405241953e-01,-1.000476865468370002e+00,-2.062897730182134681e-01,3.966042928575080201e-02
-2.190129884404023175e-01,1.478080636811761606e+00,-4.673228985462841711e-01,-1.052920104621091202e+00,-2.189639578747633875e-01,4.126167932458364024e-02
-2.325404053378282709e-01,1.493952183312078574e+00,-4.312926430447623360e-01,-1.106604251275653761e+00,-2.324831669135670742e-01,4.288642957839576553e-02
-2.469747417808537682e-01,1.509179965531805001e+00,-3.934821314586494090e-01,-1.161469446785871051e+00,-2.469079287288253877e-01,4.452841075066230059e-02
-2.623702521915842745e-01,1.523797663536875069e+00,-3.539932545481783155e-01,-1.217444514468286387e+00,-2.622922874029206541e-01,4.618013426342541805e-02
-2.787668062152299231e-01,1.537847838730391770e+00,-3.129472805788094392e-01,-1.274447077361214431e+00,-2.786758891516206149e-01,4.783292727635960612e-02
-2.961786661980661539e-01,1.551379671218654499e+00,-2.704812498775978069e-01,-1.332384922244439052e+00,-2.960727732549040536e-01,4.947711592126652347e-02
-3.145799839511938534e-01,1.564445180215142228e+00,-2.267413342383305941e-01,-1.391158938100265141e+00,-3.144568912026603491e-01,5.110242025874849742e-02
-3.338883822420317116e-01,1.577094146019555332e+00,-1.818734432101958842e-01,-1.450667569026308001e+00,-3.337457205641812807e-01,5.269860703285489389e-02
-3.539501872989388453e-01,1.589368732121017036e+00,-1.360128822693525696e-01,-1.510811958009247613e+00,-3.537855376257090234e-01,5.425638433803502830e-02
-3.745333485866257917e-01,1.601299763534186793e+00,-8.927679470413353580e-02,-1.571499960101711002e+00,-3.743443771795989528e-01,5.576840533213896917e-02
-3.953350783442697858e-01,1.612907148400434476e+00,-4.176428027439828966e-02,-1.632646551740116747e+00,-3.951196980166554740e-01,5.723010661342878280e-02
-4.160083838256157795e-01,1.624206142889184301e+00,6.432304325409865520e-03,-1.694168774880801864e+00,-4.157649113810528707e-01,5.864003484708323055e-02
-4.362042376180121916e-01,1.635218682131665435e+00,5.520613211574790929e-02,-1.755975709811573360e+00,-4.359315096896865804e-01,5.999942834872514646e-02
-4.556176341390236750e-01,1.645985951494280064e+00,1.044121185431275689e-01,-1.817957074281430607e+00,-4.553150516124813696e-01,6.131113059753479783e-02
-4.740225667479473493e-01,1.656577020523488875e+00,1.538507766674373778e-01,-1.879975617041805380e+00,-4.736900607498917282e-01,6.257824217816070067e-02
-4.912862084648832450e-01,1.667090027272716934e+00,2.032668157838989076e-01,-1.941866987997968419e+00,-4.909241460345257213e-01,6.380302074191684936e-02
-5.073624294999676820e-01,1.677645916015674921e+00,2.523626022829327242e-01,-2.003447207167071920e+00,-5.069714908710765133e-01,6.498634785099882683e-02
-5.222722559266613773e-01,1.688377611729796834e+00,3.008207037530762906e-01,-2.064524754629953218e+00,-5.218533137609984163e-01,6.612776950632276440e-02
-5.360804951649261740e-01,1.699418319690534140e+00,3.483279708242236206e-01,-2.124913316383953976e+00,-5.356345149440870923e-01,6.722590133088783559e-02
-5.488750579716759059e-01,1.710891719438582426e+00,3.945954180410707335e-01,-2.184442135407102636e+00,-5.484030264295592927e-01,6.827894735641250323e-02
-5.607517646124424715e-01,1.722905321143104462e+00,4.393712663084896608e-01,-2.242962564313263574e+00,-5.602546445415438336e-01,6.928515500529452975e-02
-5.718047154357192019e-01,1.735547026814154403e+00,4.824471039855797727e-01,-2.300350824867732236e+00,-5.712834212548458801e-01,7.024312865727432020e-02
-5.821210489403252364e-01,1.748884270014517295e+00,5.236585683532564151e-01,-2.356507777454662111e+00,-5.815764367352339592e-01,7.115199739402948420e-02
-5.917786697448519373e-01,1.762964908919701035e+00,5.628823858379105038e-01,-2.411356747162443526e+00,-5.912115364386723027e-01,7.201146823274148789e-02
-6.008457631828001411e-01,1.777819123305945048e+00,6.000314394178349886e-01,-2.464840354760354124e+00,-6.002568509072854219e-01,7.282180444813468601e-02
-6.093812665601890943e-01,1.793461750614930406e+00,6.350491137162934674e-01,-2.516917059420574532e+00,-6.087712696010005864e-01,7.358376295388960320e-02
-6.174357772006632272e-01,1.809894689833304149e+00,6.679037267307391668e-01,-2.567557863935603812e+00,-6.168053498839509707e-01,7.429851479528509772e-02
-6.250525999047085168e-01,1.827109159949423800e+00,6.985834957249195121e-01,-2.616743423317188011e+00,-6.244023644744340906e-01,7.496756352398628587e-02
-6.322687786742584581e-01,1.845087711392927154e+00,7.270922302475347765e-01,-2.664461650340736565e+00,-6.315993326454932832e-01,7.559266929535714274e-02
-6.391160413002417995e-01,1.863805959370958165e+00,7.534457862672541140e-01,-2.710705820517622655e+00,-6.384279640374185272e-01,7.617578202388403108e-02
-6.456216313585539934e-01,1.883234047795762534e+00,7.776692279861795454e-01,-2.755473130014898242e+00,-6.449154897802108488e-01,7.671898432485362018e-02
-6.518090255118198506e-01,1.903337871747234455e+00,7.997946040923389344e-01,-2.798763639009681281e+00,-6.510853789079950049e-01,7.722444364683903051e-02
-6.576985446525558388e-01,1.924080093146610437e+00,8.198592341389433491e-01,-2.840579528625474026e+00,-6.569579486459140583e-01,7.769437245848384577e-02
-6.633078713050101216e-01,1.945420984115506791e+00,8.379044052545567833e-01,-2.880924604150627122e+00,-6.625508810094521417e-01,7.813099524423015863e-02
-6.686524862293339311e-01,1.967319128923988414e+00,8.539743911598185466e-01,-2.919803985768396615e+00,-6.678796586705101346e-01,7.853652116543304029e-02
-6.737460361976076451e-01,1.989732010607120349e+00,8.681157196189240866e-01,-2.957223937691207283e+00,-6.729579320642109508e-01,7.891312142644742178e-02
-6.786006434009801414e-01,2.012616503409282664e+00,8.803766283822568317e-01,-2.993191795900027152e+00,-6.777978281970131746e-01,7.926291058039471038e-02
-6.832271653717795212e-01,2.035929287766701457e+00,8.908066621577500621e-01,-3.027715962971678998e+00,-6.824102100397198001e-01,7.958793118330859118e-02
-6.876354128709740721e-01,2.059627200785219880e+00,8.994563737477045962e-01,-3.060805945519099680e+00,-6.868048939545881026e-01,7.989014134574974613e-02
-6.918343319711480754e-01,2.083667532149485524e+00,9.063771011845882519e-01,-3.092472415593425783e+00,-6.909908313848832639e-01,8.017140483627317737e-02
-6.958321555635930133e-01,2.108008273055594017e+00,9.116207996681046088e-01,-3.122727282128176629e+00,-6.949762600330618989e-01,8.043348346513048974e-02
-6.996365287116268483e-01,2.132608323996686650e+00,9.152399125928605272e-01,-3.151583762304115854e+00,-6.987688289466889024e-01,8.067803152519009702e-02
-7.032546116273603598e-01,2.157427665944968709e+00,9.172872702159634573e-01,-3.179056445735853664e+00,-7.023757012856922666e-01,8.090659209653226769e-02
-7.066931635318101090e-01,2.182427498563756618e+00,9.178160077801861272e-01,-3.205161346767753550e+00,-7.058036380266700105e-01,8.112059503729998622e-02
-7.099586102382037245e-01,2.207570348460818899e+00,9.168794973817983029e-01,-3.229915942035062937e+00,-7.090590654394068881e-01,8.132135649105463882e-02
-7.130570979505224116e-01,2.232820150084518840e+00,9.145312897194748381e-01,-3.253339191892724802e+00,-7.121481288225629536e-01,8.151007974398510880e-02
-7.159945354742558443e-01,2.258142301606087532e+00,9.108250632171077665e-01,-3.275451545416800947e+00,-7.150767346901604204e-01,8.168785726674963887e-02
-7.187766267795080433e-01,2.283503697976461133e+00,9.058145789870691855e-01,-3.296274929504321882e+00,-7.178505833435411265e-01,8.185567377750344042e-02
-7.214088956277697751e-01,2.308872743257381455e+00,8.995536407772276588e-01,-3.315832723187102093e+00,-7.204751935346676017e-01,8.201441016603015777e-02
-7.238967037660565262e-01,2.334219344276295960e+00,8.920960594923663667e-01,-3.334149718674702889e+00,-7.229559207191851300e-01,8.216484812448997255e-02
-7.262452640014908090e-01,2.359514887623209489e+00,8.834956221515952723e-01,-3.351252070885177403e+00,-7.252979702073193424e-01,8.230767533828584059e-02
-7.284596492934268808e-01,2.384732201981650146e+00,8.738060652793998573e-01,-3.367167237337809649e+00,-7.275064063450737972e-01,8.244349110075985254e-02
-7.305447988377340440e-01,2.409845507756838145e+00,8.630810527615984107e-01,-3.381923910293747504e+00,-7.295861586961552847e-01,8.257281222746895577e-02
-7.325055219684647456e-01,2.434830355927379397e+00,8.513741581541075520e-01,-3.395551942958753955e+00,-7.315420260461481528e-01,8.269607915913547436e-02
-7.343465005657563438e-01,2.459663558000431571e+00,8.387388513320270800e-01,-3.408082271424996090e+00,-7.333786789145937401e-01,8.281366215645501183e-02
-7.360722905354624146e-01,2.484323108894360477e+00,8.252284892249736048e-01,-3.419546833841302202e+00,-7.351006611377873812e-01,8.292586750421718222e-02
-7.376873228155873541e-01,2.508788104508632433e+00,8.108963102145971824e-01,-3.429978488077184640e+00,-7.367123909751809308e-01,8.303294365614395656e-02
-7.391959042668329039e-01,2.533038655669874739e+00,7.957954315823627667e-01,-3.439410928897123298e+00,-7.382181620949814782e-01,8.313508726504238722e-02
-7.406022187189641448e-01,2.557055800067613127e+00,7.799788491991184181e-01,-3.447878605398825513e+00,-7.396221447093691559e-01,8.323244905495359725e-02
-7.419103283705555940e-01,2.580821413714857737e+00,7.634994384510167542e-01,-3.455416639202118834e+00,-7.409283870560002816e-01,8.332513950269666847e-02
-7.431241756761145512e-01,2.604318123388581707e+00,7.464099552070440069e-01,-3.462060743612715541e+00,-7.421408173592425328e-01,8.341323430537839201e-02
-7.442475858005948020e-01,2.627529221423624328e+00,7.287630354599115012e-01,-3.467847143735730331e+00,-7.432632463509070142e-01,8.349677961796916903e-02
-7.452842696758497087e-01,2.650438584150241361e+00,7.106111921229837369e-01,-3.472812497285567623e+00,-7.442993703850323550e-01,8.357579705090249778e-02
-7.462378276555694523e-01,2.673030595179017865e+00,6.920068073504765938e-01,-3.476993815639486396e+00,-7.452527751434900871e-01,8.365028842187190172e-02
-7.471117537336938730e-01,2.695290074644999923e+00,6.730021186761961927e-01,-3.480428384519435259e+00,-7.461269398977991019e-01,8.372024025865988650e-02
-7.479094402652716189e-01,2.717202215422726219e+00,6.536491972478797319e-01,-3.483153683568100067e+00,-7.469252422666647906e-01,8.378562805106946898e-02
-7.486341831074895259e-01,2.738752527211884225e+00,6.339999164800347309e-01,-3.485207304017484908e+00,-7.476509633876200489e-01,8.384642025001420862e-02
-7.492891870814998301e-01,2.759926789265930491e+00,6.141059095677435797e-01,-3.486626863638062179e+00,-7.483072934041336000e-01,8.390258201076941647e-02
